snd 	8.55	D	3340	1	2001
snd 	8.55	D	3341	1	2001
snd 	8.55	D	3342	1	2001
snd 	8.55	D	3343	1	2001
snd 	8.55	D	3344	1	2001
snd 	8.55	D	3345	1	2001
snd 	8.55	D	3346	1	2001
snd 	8.55	D	3347	1	2001
snd 	8.55	D	3348	1	2001
snd 	8.55	D	3349	1	2001
snd 	8.55	D	3350	1	2001
snd 	8.55	D	3351	1	2001
snd 	8.55	D	3352	1	2001
snd 	8.55	D	3353	1	2001
snd 	8.55	D	3354	1	2001
snd 	8.55	D	3355	1	2001
snd 	8.55	D	3356	1	2001
snd 	8.55	D	3357	1	2001
snd 	8.55	D	3358	1	2001
snd 	8.55	D	3359	1	2001
snd 	8.55	D	3360	1	2001
snd 	8.55	D	3361	1	2001
snd 	8.55	D	3362	1	2001
snd 	8.55	D	3363	1	2001
snd 	8.55	D	3364	1	2001
snd 	8.55	D	3365	1	2001
snd 	8.55	D	3366	1	2001
snd 	8.55	D	3367	1	2001
snd 	8.55	D	3368	1	2001
snd 	8.55	D	3369	1	2001
snd 	8.55	D	3370	1	2001
snd 	8.55	D	3371	1	2001
snd 	8.55	D	3372	1	2001
snd 	8.55	D	3373	1	2001
snd 	8.55	D	3374	1	2001
snd 	8.55	D	3375	1	2001
snd 	8.55	D	3376	1	2001
snd 	8.55	D	3377	1	2001
snd 	8.55	D	3378	1	2001
snd 	8.55	D	3379	1	2001
snd 	8.55	D	3380	1	2001
snd 	8.55	D	3381	1	2001
snd 	8.56	D	3382	1	2001
snd 	8.56	D	3383	1	2001
snd 	8.56	D	3384	1	2001
snd 	8.56	D	3385	1	2001
snd 	8.56	D	3386	1	2001
snd 	8.56	D	3387	1	2001
snd 	8.56	D	3388	1	2001
snd 	8.56	D	3389	1	2001
snd 	8.56	D	3390	1	2001
snd 	8.56	D	3391	1	2001
snd 	8.56	D	3392	1	2001
snd 	8.56	D	3393	1	2001
snd 	8.56	D	3394	1	2001
snd 	8.56	D	3395	1	2001
snd 	8.56	D	3396	1	2001
snd 	8.56	D	3397	1	2001
snd 	8.56	D	3398	1	2001
snd 	8.56	D	3399	1	2001
snd 	8.56	D	3400	1	2001
snd 	8.56	D	3401	1	2001
snd 	8.56	D	3402	1	2001
snd 	8.56	D	3403	1	2001
snd 	8.56	D	3404	1	2001
snd 	8.56	D	3405	1	2001
rcv 	8.56	A	2001	0	3307
rcv 	8.56	A	2001	0	3308
rcv 	8.57	A	2001	0	3309
rcv 	8.57	A	2001	0	3310
rcv 	8.57	A	2001	0	3311
rcv 	8.58	A	2001	0	3312
rcv 	8.59	A	2001	0	3313
rcv 	8.59	A	2001	0	3314
rcv 	8.60	A	2001	0	3315
rcv 	8.60	A	2001	0	3316
rcv 	8.62	A	2001	0	3317
rcv 	8.64	A	2001	0	3318
rcv 	8.64	A	2001	0	3319
rcv 	8.64	A	2001	0	3320
rcv 	8.65	A	2001	0	3321
rcv 	8.65	A	2001	0	3322
rcv 	8.65	A	2001	0	3323
rcv 	8.65	A	2001	0	3324
rcv 	8.65	A	2001	0	3325
rcv 	8.65	A	2001	0	3326
rcv 	8.66	A	2001	0	3327
rcv 	8.66	A	2001	0	3328
rcv 	8.66	A	2001	0	3329
rcv 	8.66	A	2001	0	3330
rcv 	8.66	A	2001	0	3331
rcv 	8.66	A	2001	0	3332
rcv 	8.66	A	2001	0	3333
rcv 	8.66	A	2001	0	3334
rcv 	8.66	A	2001	0	3335
rcv 	8.66	A	2001	0	3336
rcv 	8.66	A	2001	0	3337
rcv 	8.66	A	2001	0	3338
rcv 	8.66	A	2001	0	3339
rcv 	8.66	A	2001	0	3340
rcv 	8.66	A	2001	0	3341
rcv 	8.66	A	2001	0	3342
rcv 	8.66	A	2001	0	3343
rcv 	8.66	A	2001	0	3344
rcv 	8.66	A	2001	0	3345
rcv 	8.66	A	2001	0	3346
rcv 	8.66	A	2001	0	3347
rcv 	8.66	A	2001	0	3348
rcv 	8.66	A	2001	0	3349
rcv 	8.66	A	2001	0	3350
rcv 	8.66	A	2001	0	3351
rcv 	8.66	A	2001	0	3352
rcv 	8.66	A	2001	0	3353
rcv 	8.66	A	2001	0	3354
rcv 	8.66	A	2001	0	3355
rcv 	8.66	A	2001	0	3356
rcv 	8.66	A	2001	0	3357
rcv 	8.66	A	2001	0	3358
rcv 	8.66	A	2001	0	3359
rcv 	8.66	A	2001	0	3360
rcv 	8.66	A	2001	0	3361
rcv 	8.66	A	2001	0	3362
rcv 	8.66	A	2001	0	3363
rcv 	8.66	A	2001	0	3364
rcv 	8.66	A	2001	0	3365
rcv 	8.66	A	2001	0	3366
rcv 	8.67	A	2001	0	3367
rcv 	8.67	A	2001	0	3368
rcv 	8.67	A	2001	0	3369
rcv 	8.67	A	2001	0	3370
rcv 	8.67	A	2001	0	3371
rcv 	8.67	A	2001	0	3372
rcv 	8.67	A	2001	0	3373
rcv 	8.67	A	2001	0	3374
rcv 	8.67	A	2001	0	3375
rcv 	8.68	A	2001	0	3376
rcv 	8.68	A	2001	0	3377
rcv 	8.68	A	2001	0	3378
rcv 	8.68	A	2001	0	3379
rcv 	8.68	A	2001	0	3380
rcv 	8.68	A	2001	0	3381
rcv 	8.68	A	2001	0	3382
rcv 	8.68	A	2001	0	3383
rcv 	8.68	A	2001	0	3384
rcv 	8.68	A	2001	0	3385
rcv 	8.68	A	2001	0	3386
rcv 	8.68	A	2001	0	3387
rcv 	8.68	A	2001	0	3388
rcv 	8.68	A	2001	0	3389
rcv 	8.68	A	2001	0	3390
rcv 	8.68	A	2001	0	3391
rcv 	8.68	A	2001	0	3392
rcv 	8.69	A	2001	0	3393
rcv 	8.69	A	2001	0	3394
rcv 	8.69	A	2001	0	3395
rcv 	8.69	A	2001	0	3396
rcv 	8.69	A	2001	0	3397
rcv 	8.69	A	2001	0	3398
rcv 	8.69	A	2001	0	3399
rcv 	8.69	A	2001	0	3400
rcv 	8.69	A	2001	0	3401
rcv 	8.69	A	2001	0	3402
rcv 	8.69	A	2001	0	3403
rcv 	8.69	A	2001	0	3404
rcv 	8.69	A	2001	0	3405
rcv 	8.69	A	2001	0	3406
snd 	8.69	D	3406	1	2001
snd 	8.69	D	3407	1	2001
snd 	8.69	D	3408	1	2001
snd 	8.69	D	3409	1	2001
snd 	8.69	D	3410	1	2001
snd 	8.69	D	3411	1	2001
snd 	8.69	D	3412	1	2001
snd 	8.69	D	3413	1	2001
snd 	8.69	D	3414	1	2001
snd 	8.69	D	3415	1	2001
snd 	8.69	D	3416	1	2001
snd 	8.69	D	3417	1	2001
snd 	8.69	D	3418	1	2001
snd 	8.69	D	3419	1	2001
snd 	8.69	D	3420	1	2001
snd 	8.69	D	3421	1	2001
snd 	8.69	D	3422	1	2001
snd 	8.69	D	3423	1	2001
snd 	8.69	D	3424	1	2001
snd 	8.69	D	3425	1	2001
snd 	8.69	D	3426	1	2001
snd 	8.69	D	3427	1	2001
snd 	8.69	D	3428	1	2001
snd 	8.69	D	3429	1	2001
snd 	8.69	D	3430	1	2001
snd 	8.69	D	3431	1	2001
snd 	8.69	D	3432	1	2001
snd 	8.69	D	3433	1	2001
snd 	8.69	D	3434	1	2001
snd 	8.69	D	3435	1	2001
snd 	8.69	D	3436	1	2001
snd 	8.69	D	3437	1	2001
snd 	8.69	D	3438	1	2001
snd 	8.69	D	3439	1	2001
snd 	8.69	D	3440	1	2001
snd 	8.69	D	3441	1	2001
snd 	8.69	D	3442	1	2001
snd 	8.69	D	3443	1	2001
snd 	8.69	D	3444	1	2001
snd 	8.69	D	3445	1	2001
snd 	8.69	D	3446	1	2001
snd 	8.69	D	3447	1	2001
snd 	8.69	D	3448	1	2001
snd 	8.69	D	3449	1	2001
snd 	8.69	D	3450	1	2001
snd 	8.69	D	3451	1	2001
snd 	8.69	D	3452	1	2001
snd 	8.69	D	3453	1	2001
snd 	8.69	D	3454	1	2001
snd 	8.69	D	3455	1	2001
snd 	8.69	D	3456	1	2001
snd 	8.69	D	3457	1	2001
snd 	8.69	D	3458	1	2001
snd 	8.69	D	3459	1	2001
snd 	8.69	D	3460	1	2001
snd 	8.69	D	3461	1	2001
snd 	8.69	D	3462	1	2001
snd 	8.69	D	3463	1	2001
snd 	8.69	D	3464	1	2001
snd 	8.69	D	3465	1	2001
snd 	8.69	D	3466	1	2001
snd 	8.69	D	3467	1	2001
snd 	8.69	D	3468	1	2001
snd 	8.69	D	3469	1	2001
snd 	8.69	D	3470	1	2001
snd 	8.69	D	3471	1	2001
snd 	8.69	D	3472	1	2001
snd 	8.69	D	3473	1	2001
snd 	8.69	D	3474	1	2001
snd 	8.69	D	3475	1	2001
snd 	8.69	D	3476	1	2001
snd 	8.69	D	3477	1	2001
snd 	8.69	D	3478	1	2001
snd 	8.69	D	3479	1	2001
snd 	8.69	D	3480	1	2001
snd 	8.69	D	3481	1	2001
snd 	8.69	D	3482	1	2001
snd 	8.69	D	3483	1	2001
snd 	8.69	D	3484	1	2001
snd 	8.69	D	3485	1	2001
snd 	8.69	D	3486	1	2001
snd 	8.69	D	3487	1	2001
snd 	8.69	D	3488	1	2001
snd 	8.69	D	3489	1	2001
snd 	8.69	D	3490	1	2001
snd 	8.69	D	3491	1	2001
snd 	8.69	D	3492	1	2001
snd 	8.69	D	3493	1	2001
snd 	8.69	D	3494	1	2001
snd 	8.69	D	3495	1	2001
snd 	8.69	D	3496	1	2001
snd 	8.69	D	3497	1	2001
snd 	8.69	D	3498	1	2001
snd 	8.69	D	3499	1	2001
snd 	8.69	D	3500	1	2001
snd 	8.69	D	3501	1	2001
snd 	8.69	D	3502	1	2001
snd 	8.69	D	3503	1	2001
snd 	8.69	D	3504	1	2001
snd 	8.69	D	3505	1	2001
rcv 	8.70	A	2001	0	3407
rcv 	8.71	A	2001	0	3408
rcv 	8.71	A	2001	0	3409
rcv 	8.71	A	2001	0	3410
rcv 	8.72	A	2001	0	3411
rcv 	8.73	A	2001	0	3412
rcv 	8.74	A	2001	0	3413
rcv 	8.74	A	2001	0	3414
rcv 	8.75	A	2001	0	3415
rcv 	8.76	A	2001	0	3416
rcv 	8.76	A	2001	0	3417
rcv 	8.76	A	2001	0	3418
rcv 	8.76	A	2001	0	3419
rcv 	8.76	A	2001	0	3420
rcv 	8.76	A	2001	0	3421
rcv 	8.76	A	2001	0	3422
rcv 	8.76	A	2001	0	3423
rcv 	8.76	A	2001	0	3424
rcv 	8.76	A	2001	0	3425
rcv 	8.76	A	2001	0	3426
rcv 	8.76	A	2001	0	3427
rcv 	8.76	A	2001	0	3428
rcv 	8.76	A	2001	0	3429
rcv 	8.76	A	2001	0	3430
rcv 	8.76	A	2001	0	3431
rcv 	8.76	A	2001	0	3432
rcv 	8.76	A	2001	0	3433
rcv 	8.76	A	2001	0	3434
rcv 	8.76	A	2001	0	3435
rcv 	8.76	A	2001	0	3436
rcv 	8.76	A	2001	0	3437
rcv 	8.77	A	2001	0	3438
rcv 	8.77	A	2001	0	3439
rcv 	8.77	A	2001	0	3440
rcv 	8.77	A	2001	0	3441
rcv 	8.77	A	2001	0	3442
rcv 	8.77	A	2001	0	3443
rcv 	8.78	A	2001	0	3444
rcv 	8.78	A	2001	0	3445
rcv 	8.78	A	2001	0	3446
rcv 	8.78	A	2001	0	3447
rcv 	8.78	A	2001	0	3448
rcv 	8.78	A	2001	0	3449
rcv 	8.78	A	2001	0	3450
rcv 	8.78	A	2001	0	3451
rcv 	8.78	A	2001	0	3452
rcv 	8.78	A	2001	0	3453
rcv 	8.78	A	2001	0	3454
rcv 	8.78	A	2001	0	3455
rcv 	8.78	A	2001	0	3456
rcv 	8.78	A	2001	0	3457
rcv 	8.78	A	2001	0	3458
rcv 	8.78	A	2001	0	3459
rcv 	8.78	A	2001	0	3460
rcv 	8.78	A	2001	0	3461
rcv 	8.78	A	2001	0	3462
rcv 	8.78	A	2001	0	3463
rcv 	8.78	A	2001	0	3464
rcv 	8.78	A	2001	0	3465
rcv 	8.78	A	2001	0	3466
rcv 	8.78	A	2001	0	3467
rcv 	8.78	A	2001	0	3468
rcv 	8.78	A	2001	0	3469
rcv 	8.78	A	2001	0	3470
rcv 	8.78	A	2001	0	3471
rcv 	8.78	A	2001	0	3472
rcv 	8.78	A	2001	0	3473
rcv 	8.78	A	2001	0	3474
rcv 	8.78	A	2001	0	3475
rcv 	8.78	A	2001	0	3476
rcv 	8.78	A	2001	0	3477
rcv 	8.78	A	2001	0	3478
rcv 	8.78	A	2001	0	3479
rcv 	8.78	A	2001	0	3480
rcv 	8.78	A	2001	0	3481
rcv 	8.78	A	2001	0	3482
rcv 	8.78	A	2001	0	3483
rcv 	8.79	A	2001	0	3484
rcv 	8.79	A	2001	0	3485
rcv 	8.79	A	2001	0	3486
rcv 	8.79	A	2001	0	3487
rcv 	8.79	A	2001	0	3488
rcv 	8.79	A	2001	0	3489
rcv 	8.79	A	2001	0	3490
rcv 	8.79	A	2001	0	3491
rcv 	8.79	A	2001	0	3492
rcv 	8.79	A	2001	0	3493
rcv 	8.79	A	2001	0	3494
rcv 	8.79	A	2001	0	3495
rcv 	8.79	A	2001	0	3496
rcv 	8.79	A	2001	0	3497
rcv 	8.79	A	2001	0	3498
rcv 	8.80	A	2001	0	3499
rcv 	8.80	A	2001	0	3500
rcv 	8.80	A	2001	0	3501
rcv 	8.80	A	2001	0	3502
rcv 	8.80	A	2001	0	3503
rcv 	8.80	A	2001	0	3504
rcv 	8.80	A	2001	0	3505
rcv 	8.80	A	2001	0	3506
snd 	8.80	D	3506	1	2001
snd 	8.80	D	3507	1	2001
snd 	8.80	D	3508	1	2001
snd 	8.80	D	3509	1	2001
snd 	8.80	D	3510	1	2001
snd 	8.80	D	3511	1	2001
snd 	8.80	D	3512	1	2001
snd 	8.80	D	3513	1	2001
snd 	8.80	D	3514	1	2001
snd 	8.80	D	3515	1	2001
snd 	8.80	D	3516	1	2001
snd 	8.80	D	3517	1	2001
snd 	8.80	D	3518	1	2001
snd 	8.80	D	3519	1	2001
snd 	8.80	D	3520	1	2001
snd 	8.80	D	3521	1	2001
snd 	8.80	D	3522	1	2001
snd 	8.80	D	3523	1	2001
snd 	8.80	D	3524	1	2001
snd 	8.80	D	3525	1	2001
snd 	8.80	D	3526	1	2001
snd 	8.80	D	3527	1	2001
snd 	8.80	D	3528	1	2001
snd 	8.80	D	3529	1	2001
snd 	8.80	D	3530	1	2001
snd 	8.80	D	3531	1	2001
snd 	8.80	D	3532	1	2001
snd 	8.80	D	3533	1	2001
snd 	8.80	D	3534	1	2001
snd 	8.80	D	3535	1	2001
snd 	8.80	D	3536	1	2001
snd 	8.80	D	3537	1	2001
snd 	8.80	D	3538	1	2001
snd 	8.80	D	3539	1	2001
snd 	8.80	D	3540	1	2001
snd 	8.80	D	3541	1	2001
snd 	8.80	D	3542	1	2001
snd 	8.80	D	3543	1	2001
snd 	8.80	D	3544	1	2001
snd 	8.80	D	3545	1	2001
snd 	8.80	D	3546	1	2001
snd 	8.80	D	3547	1	2001
snd 	8.80	D	3548	1	2001
snd 	8.80	D	3549	1	2001
snd 	8.80	D	3550	1	2001
snd 	8.80	D	3551	1	2001
snd 	8.80	D	3552	1	2001
snd 	8.80	D	3553	1	2001
snd 	8.80	D	3554	1	2001
snd 	8.80	D	3555	1	2001
snd 	8.80	D	3556	1	2001
snd 	8.80	D	3557	1	2001
snd 	8.80	D	3558	1	2001
snd 	8.80	D	3559	1	2001
snd 	8.80	D	3560	1	2001
snd 	8.80	D	3561	1	2001
snd 	8.80	D	3562	1	2001
snd 	8.80	D	3563	1	2001
snd 	8.80	D	3564	1	2001
snd 	8.80	D	3565	1	2001
snd 	8.80	D	3566	1	2001
snd 	8.80	D	3567	1	2001
snd 	8.80	D	3568	1	2001
snd 	8.80	D	3569	1	2001
snd 	8.80	D	3570	1	2001
snd 	8.80	D	3571	1	2001
snd 	8.80	D	3572	1	2001
snd 	8.80	D	3573	1	2001
snd 	8.80	D	3574	1	2001
snd 	8.80	D	3575	1	2001
snd 	8.80	D	3576	1	2001
snd 	8.80	D	3577	1	2001
snd 	8.80	D	3578	1	2001
snd 	8.80	D	3579	1	2001
snd 	8.80	D	3580	1	2001
snd 	8.80	D	3581	1	2001
snd 	8.80	D	3582	1	2001
snd 	8.80	D	3583	1	2001
snd 	8.80	D	3584	1	2001
snd 	8.80	D	3585	1	2001
snd 	8.80	D	3586	1	2001
snd 	8.80	D	3587	1	2001
snd 	8.80	D	3588	1	2001
snd 	8.80	D	3589	1	2001
snd 	8.80	D	3590	1	2001
snd 	8.80	D	3591	1	2001
snd 	8.80	D	3592	1	2001
snd 	8.80	D	3593	1	2001
snd 	8.80	D	3594	1	2001
snd 	8.80	D	3595	1	2001
snd 	8.80	D	3596	1	2001
snd 	8.80	D	3597	1	2001
snd 	8.80	D	3598	1	2001
snd 	8.80	D	3599	1	2001
snd 	8.80	D	3600	1	2001
snd 	8.80	D	3601	1	2001
snd 	8.80	D	3602	1	2001
snd 	8.80	D	3603	1	2001
snd 	8.80	D	3604	1	2001
snd 	8.80	D	3605	1	2001
rcv 	8.81	A	2001	0	3507
rcv 	8.81	A	2001	0	3508
rcv 	8.82	A	2001	0	3509
snd 	8.83	D	3606	1	2001
snd 	8.83	D	3607	1	2001
snd 	8.83	D	3608	1	2001
rcv 	8.84	A	2001	0	3510
rcv 	8.86	A	2001	0	3511
snd 	8.86	D	3609	1	2001
snd 	8.86	D	3610	1	2001
rcv 	8.86	A	2001	0	3512
rcv 	8.87	A	2001	0	3513
rcv 	8.87	A	2001	0	3514
rcv 	8.87	A	2001	0	3515
rcv 	8.87	A	2001	0	3516
rcv 	8.87	A	2001	0	3517
snd 	8.87	D	3611	1	2001
snd 	8.87	D	3612	1	2001
snd 	8.87	D	3613	1	2001
snd 	8.87	D	3614	1	2001
snd 	8.87	D	3615	1	2001
snd 	8.87	D	3616	1	2001
rcv 	8.88	A	2001	0	3518
rcv 	8.88	A	2001	0	3519
rcv 	8.88	A	2001	0	3520
rcv 	8.88	A	2001	0	3521
rcv 	8.88	A	2001	0	3522
rcv 	8.88	A	2001	0	3523
rcv 	8.88	A	2001	0	3524
rcv 	8.88	A	2001	0	3525
snd 	8.90	D	3617	1	2001
snd 	8.90	D	3618	1	2001
snd 	8.90	D	3619	1	2001
snd 	8.90	D	3620	1	2001
snd 	8.90	D	3621	1	2001
snd 	8.90	D	3622	1	2001
snd 	8.90	D	3623	1	2001
snd 	8.90	D	3624	1	2001
rcv 	8.91	A	2001	0	3526
snd 	8.91	D	3526	1	2001
snd 	8.91	D	3625	1	2001
rcv 	8.91	A	2001	0	3527
snd 	8.91	D	3626	1	2001
rcv 	8.91	A	2001	0	3528
snd 	8.91	D	3627	1	2001
snd 	8.92	D	3528	1	2001
snd 	8.93	D	3528	1	2001
snd 	8.95	D	3528	1	2001
snd 	8.96	D	3528	1	2001
snd 	8.97	D	3528	1	2001
snd 	8.98	D	3528	1	2001
snd 	8.99	D	3528	1	2001
snd 	9.00	D	3528	1	2001
snd 	9.01	D	3528	1	2001
snd 	9.02	D	3528	1	2001
snd 	9.03	D	3528	1	2001
snd 	9.04	D	3528	1	2001
snd 	9.05	D	3528	1	2001
snd 	9.06	D	3528	1	2001
snd 	9.07	D	3528	1	2001
snd 	9.08	D	3528	1	2001
snd 	9.09	D	3528	1	2001
snd 	9.10	D	3528	1	2001
snd 	9.11	D	3528	1	2001
snd 	9.12	D	3528	1	2001
snd 	9.13	D	3528	1	2001
snd 	9.14	D	3528	1	2001
snd 	9.16	D	3528	1	2001
rcv 	9.16	A	2001	0	3529
snd 	9.16	D	3628	1	2001
rcv 	9.16	A	2001	0	3530
rcv 	9.16	A	2001	0	3531
snd 	9.16	D	3629	1	2001
snd 	9.16	D	3630	1	2001
rcv 	9.17	A	2001	0	3532
rcv 	9.17	A	2001	0	3533
rcv 	9.17	A	2001	0	3534
rcv 	9.17	A	2001	0	3535
rcv 	9.17	A	2001	0	3536
snd 	9.17	D	3631	1	2001
snd 	9.17	D	3632	1	2001
snd 	9.17	D	3633	1	2001
snd 	9.17	D	3634	1	2001
snd 	9.17	D	3635	1	2001
rcv 	9.18	A	2001	0	3537
rcv 	9.18	A	2001	0	3538
rcv 	9.18	A	2001	0	3539
snd 	9.19	D	3636	1	2001
snd 	9.19	D	3637	1	2001
snd 	9.19	D	3638	1	2001
rcv 	9.19	A	2001	0	3540
rcv 	9.19	A	2001	0	3541
snd 	9.19	D	3639	1	2001
snd 	9.19	D	3640	1	2001
rcv 	9.20	A	2001	0	3542
snd 	9.20	D	3641	1	2001
rcv 	9.20	A	2001	0	3543
rcv 	9.20	A	2001	0	3544
snd 	9.20	D	3642	1	2001
snd 	9.20	D	3643	1	2001
rcv 	9.20	A	2001	0	3545
snd 	9.20	D	3644	1	2001
rcv 	9.20	A	2001	0	3546
snd 	9.20	D	3645	1	2001
rcv 	9.20	A	2001	0	3547
snd 	9.20	D	3646	1	2001
rcv 	9.20	A	2001	0	3548
snd 	9.20	D	3647	1	2001
rcv 	9.21	A	2001	0	3549
rcv 	9.21	A	2001	0	3550
snd 	9.21	D	3648	1	2001
snd 	9.21	D	3649	1	2001
rcv 	9.21	A	2001	0	3551
snd 	9.21	D	3650	1	2001
rcv 	9.21	A	2001	0	3552
snd 	9.21	D	3651	1	2001
rcv 	9.21	A	2001	0	3553
rcv 	9.21	A	2001	0	3554
snd 	9.21	D	3652	1	2001
snd 	9.21	D	3653	1	2001
rcv 	9.21	A	2001	0	3555
snd 	9.21	D	3654	1	2001
snd 	9.22	D	3555	1	2001
snd 	9.23	D	3555	1	2001
snd 	9.24	D	3555	1	2001
snd 	9.25	D	3555	1	2001
snd 	9.26	D	3555	1	2001
snd 	9.27	D	3555	1	2001
snd 	9.28	D	3555	1	2001
snd 	9.29	D	3555	1	2001
snd 	9.30	D	3555	1	2001
snd 	9.32	D	3555	1	2001
snd 	9.33	D	3555	1	2001
snd 	9.34	D	3555	1	2001
snd 	9.35	D	3555	1	2001
snd 	9.36	D	3555	1	2001
snd 	9.37	D	3555	1	2001
snd 	9.38	D	3555	1	2001
snd 	9.39	D	3555	1	2001
snd 	9.40	D	3555	1	2001
snd 	9.41	D	3555	1	2001
snd 	9.42	D	3555	1	2001
snd 	9.43	D	3555	1	2001
snd 	9.44	D	3555	1	2001
snd 	9.45	D	3555	1	2001
snd 	9.46	D	3555	1	2001
rcv 	9.48	A	2001	0	3556
rcv 	9.48	A	2001	0	3557
rcv 	9.48	A	2001	0	3558
rcv 	9.48	A	2001	0	3559
rcv 	9.48	A	2001	0	3560
rcv 	9.48	A	2001	0	3561
rcv 	9.48	A	2001	0	3562
rcv 	9.48	A	2001	0	3563
snd 	9.48	D	3655	1	2001
snd 	9.48	D	3656	1	2001
snd 	9.48	D	3657	1	2001
snd 	9.48	D	3658	1	2001
snd 	9.48	D	3659	1	2001
snd 	9.48	D	3660	1	2001
snd 	9.48	D	3661	1	2001
snd 	9.48	D	3662	1	2001
rcv 	9.48	A	2001	0	3564
rcv 	9.48	A	2001	0	3565
snd 	9.49	D	3663	1	2001
snd 	9.49	D	3664	1	2001
rcv 	9.49	A	2001	0	3566
rcv 	9.49	A	2001	0	3567
rcv 	9.50	A	2001	0	3568
snd 	9.50	D	3665	1	2001
snd 	9.50	D	3666	1	2001
snd 	9.50	D	3667	1	2001
rcv 	9.50	A	2001	0	3569
snd 	9.50	D	3668	1	2001
rcv 	9.50	A	2001	0	3570
snd 	9.50	D	3669	1	2001
rcv 	9.51	A	2001	0	3571
snd 	9.51	D	3670	1	2001
snd 	9.52	D	3571	1	2001
snd 	9.53	D	3571	1	2001
snd 	9.54	D	3571	1	2001
snd 	9.55	D	3571	1	2001
snd 	9.56	D	3571	1	2001
snd 	9.57	D	3571	1	2001
snd 	9.58	D	3571	1	2001
snd 	9.59	D	3571	1	2001
snd 	9.60	D	3571	1	2001
snd 	9.61	D	3571	1	2001
snd 	9.62	D	3571	1	2001
snd 	9.63	D	3571	1	2001
snd 	9.64	D	3571	1	2001
snd 	9.65	D	3571	1	2001
snd 	9.66	D	3571	1	2001
snd 	9.67	D	3571	1	2001
snd 	9.68	D	3571	1	2001
rcv 	9.70	A	2001	0	3572
rcv 	9.70	A	2001	0	3573
rcv 	9.70	A	2001	0	3574
rcv 	9.70	A	2001	0	3575
snd 	9.70	D	3671	1	2001
snd 	9.70	D	3672	1	2001
snd 	9.70	D	3673	1	2001
snd 	9.70	D	3674	1	2001
rcv 	9.71	A	2001	0	3576
rcv 	9.71	A	2001	0	3577
rcv 	9.71	A	2001	0	3578
snd 	9.71	D	3675	1	2001
snd 	9.71	D	3676	1	2001
snd 	9.72	D	3677	1	2001
rcv 	9.72	A	2001	0	3579
snd 	9.72	D	3678	1	2001
rcv 	9.72	A	2001	0	3580
snd 	9.72	D	3679	1	2001
rcv 	9.72	A	2001	0	3581
rcv 	9.72	A	2001	0	3582
snd 	9.72	D	3680	1	2001
snd 	9.72	D	3681	1	2001
snd 	9.73	D	3582	1	2001
snd 	9.74	D	3582	1	2001
snd 	9.75	D	3582	1	2001
snd 	9.76	D	3582	1	2001
snd 	9.77	D	3582	1	2001
snd 	9.78	D	3582	1	2001
snd 	9.80	D	3582	1	2001
snd 	9.81	D	3582	1	2001
snd 	9.82	D	3582	1	2001
snd 	9.83	D	3582	1	2001
snd 	9.84	D	3582	1	2001
snd 	9.85	D	3582	1	2001
snd 	9.86	D	3582	1	2001
snd 	9.87	D	3582	1	2001
snd 	9.88	D	3582	1	2001
snd 	9.89	D	3582	1	2001
snd 	9.90	D	3582	1	2001
snd 	9.91	D	3582	1	2001
snd 	9.92	D	3582	1	2001
snd 	9.93	D	3582	1	2001
snd 	9.94	D	3582	1	2001
snd 	9.95	D	3582	1	2001
rcv 	9.97	A	2001	0	3583
rcv 	9.97	A	2001	0	3584
rcv 	9.97	A	2001	0	3585
rcv 	9.97	A	2001	0	3586
rcv 	9.97	A	2001	0	3587
rcv 	9.97	A	2001	0	3588
rcv 	9.97	A	2001	0	3589
rcv 	9.97	A	2001	0	3590
rcv 	9.97	A	2001	0	3591
rcv 	9.97	A	2001	0	3592
rcv 	9.97	A	2001	0	3593
snd 	9.97	D	3682	1	2001
snd 	9.97	D	3683	1	2001
snd 	9.97	D	3684	1	2001
snd 	9.97	D	3685	1	2001
snd 	9.97	D	3686	1	2001
snd 	9.97	D	3687	1	2001
snd 	9.97	D	3688	1	2001
snd 	9.97	D	3689	1	2001
snd 	9.97	D	3690	1	2001
snd 	9.97	D	3691	1	2001
snd 	9.97	D	3692	1	2001
rcv 	9.99	A	2001	0	3594
rcv 	9.99	A	2001	0	3595
snd 	9.99	D	3693	1	2001
snd 	9.99	D	3694	1	2001
rcv 	9.99	A	2001	0	3596
rcv 	9.99	A	2001	0	3597
snd 	9.99	D	3695	1	2001
snd 	9.99	D	3696	1	2001
rcv 	9.99	A	2001	0	3598
snd 	10.00	D	3697	1	2001
rcv 	10.00	A	2001	0	3599
snd 	10.00	D	3698	1	2001
snd 	10.01	D	3599	1	2001
snd 	10.02	D	3599	1	2001
snd 	10.03	D	3599	1	2001
snd 	10.04	D	3599	1	2001
snd 	10.05	D	3599	1	2001
snd 	10.06	D	3599	1	2001
snd 	10.07	D	3599	1	2001
snd 	10.08	D	3599	1	2001
snd 	10.09	D	3599	1	2001
snd 	10.10	D	3599	1	2001
snd 	10.11	D	3599	1	2001
snd 	10.12	D	3599	1	2001
snd 	10.13	D	3599	1	2001
snd 	10.14	D	3599	1	2001
snd 	10.15	D	3599	1	2001
snd 	10.16	D	3599	1	2001
snd 	10.17	D	3599	1	2001
snd 	10.18	D	3599	1	2001
snd 	10.20	D	3599	1	2001
snd 	10.21	D	3599	1	2001
snd 	10.22	D	3599	1	2001
snd 	10.23	D	3599	1	2001
